No -class -x_min -x_max -y_min -y_max -x_moy -y_moy -x_ecart -y_ecart -red -blue -green
2216 Coco 2500 2708 97 317 2600 207 55.0 50.2 246 114 150 
2217 Raphia 10109 10274 12088 12244 10188 12167 139.9 139.8 245 137 150 
2218 Raphia 8491 8727 14325 14565 8608 14452 127.5 73.2 216 149 150 
2219 Raphia 11583 11753 12076 12242 11670 12159 131.5 95.2 186 184 150 
2220 Raphia 10904 11150 14059 14310 11030 14193 76.0 137.9 157 196 150 
2221 Coco 915 1130 15612 15854 1020 15737 65.2 113.4 128 208 150 
2222 Raphia 1222 1380 11346 11501 1301 11423 38.6 149.3 127 231 150 
2223 Raphia 1536 1793 13554 13805 1664 13674 66.4 166.8 098 243 150 
2224 Coco 164 414 15106 15348 286 15236 54.9 83.3 069 255 150 
2225 Raphia 2215 2377 11342 11501 2295 11420 55.5 123.1 068 022 151 
2226 Raphia 3776 4051 13539 13817 3903 13681 66.8 88.4 039 034 151 
2227 Coco 1608 1823 14799 15012 1715 14905 70.6 83.5 010 046 151 
2228 Raphia 1139 1311 11097 11261 1225 11180 37.4 140.8 009 069 151 
2229 Raphia 659 903 13065 13296 786 13178 58.3 167.3 236 080 151 
2230 Coco 7966 8173 14867 15085 8068 14975 100.7 98.1 207 092 151 
2231 Raphia 12306 12465 11087 11236 12381 11162 96.5 95.8 206 115 151 
2232 Raphia 1832 2076 12783 13041 1958 12918 71.6 166.0 177 127 151 
2233 Coco 13683 13890 14630 14835 13788 14734 145.1 110.4 148 139 151 
2234 Raphia 2314 2581 12810 13070 2444 12934 80.3 116.0 118 174 151 
2235 Coco 1316 1531 14291 14512 1420 14401 60.7 121.1 089 186 151 
2236 Raphia 13224 13389 10839 11004 13307 10921 133.5 79.3 088 209 151 
2237 Raphia 4946 5166 12316 12546 5054 12425 68.3 138.5 059 221 151 
2238 Raphia 1669 1841 10351 10510 1755 10431 47.1 126.7 029 000 152 
2239 Raphia 12383 12631 12317 12544 12510 12427 120.9 155.2 000 012 152 
2240 Raphia 3417 3581 10342 10507 3498 10425 63.1 54.0 226 046 152 
2241 Raphia 13241 13499 11821 12054 13373 11934 85.9 146.3 197 058 152 
2242 Coco 6431 6626 13836 14035 6532 13936 52.9 81.3 168 070 152 
2243 Raphia 5399 5568 10345 10514 5482 10430 62.7 87.6 167 093 152 
2244 Coco 13096 13315 13880 14101 13202 13986 74.9 128.1 109 117 152 
2245 Raphia 2471 2715 11547 11804 2597 11682 50.8 103.1 079 152 152 
2246 Coco 13350 13550 13878 14084 13452 13972 136.4 112.3 050 164 152 
2247 Raphia 10039 10191 10097 10248 10113 10174 140.1 111.2 049 187 152 
2248 Raphia 10434 10690 11555 11815 10562 11682 87.5 135.6 020 199 152 
2249 Raphia 33 204 9857 10020 118 9939 34.1 119.1 246 233 152 
2250 Raphia 4397 4632 11315 11556 4517 11433 90.6 79.6 217 245 152 
2251 Coco 9432 9632 13371 13599 9533 13491 123.4 142.2 188 001 153 
2252 Raphia 6312 6549 11049 11296 6431 11178 117.5 98.4 158 036 153 
2253 Coco 4465 4654 13114 13315 4562 13211 66.2 111.0 129 048 153 
2254 Raphia 9088 9242 9356 9502 9165 9431 127.0 72.4 128 071 153 
2255 Raphia 9974 10209 10812 11053 10089 10940 133.3 140.2 099 083 153 
2256 Coco 11078 11293 13104 13316 11188 13207 145.2 126.8 070 095 153 
2257 Raphia 13298 13465 9354 9528 13387 9441 86.5 36.1 069 118 153 
2258 Coco 12358 12547 13085 13281 12454 13174 122.5 98.0 011 142 153 
2259 Raphia 13663 13834 8859 9020 13745 8940 152.6 91.5 010 165 153 
2260 Raphia 2426 2687 10564 10825 2561 10691 63.3 93.7 237 176 153 
2261 Coco 3900 4110 12857 13074 4004 12963 46.2 155.7 208 188 153 
2262 Raphia 121 363 10332 10557 239 10442 48.7 123.6 178 223 153 
2263 Coco 10368 10569 12868 13081 10462 12968 125.2 107.8 149 235 153 
2264 Raphia 10218 10368 8124 8268 10295 8195 141.3 42.0 148 002 154 
2265 Coco 7609 7803 11882 12082 7703 11974 105.7 136.7 090 026 154 
2266 Raphia 887 1053 7623 7783 968 7702 46.6 56.0 089 049 154 
2267 Raphia 4400 4630 9566 9809 4519 9693 82.9 133.1 060 061 154 
2268 Coco 10685 10874 11538 11724 10777 11633 121.1 143.3 031 073 154 
2269 Raphia 6356 6520 7616 7788 6436 7702 54.2 54.9 030 096 154 
2270 Raphia 8133 8356 9569 9813 8247 9699 88.1 94.7 001 108 154 
2271 Coco 13812 14005 11046 11234 13903 11135 76.9 104.5 228 119 154 
2272 Raphia 10245 10402 7376 7530 10322 7453 102.1 94.4 227 142 154 
2273 Raphia 8886 9114 9581 9815 8998 9691 73.9 138.6 198 154 154 
2274 Coco 8224 8416 10896 11090 8320 10986 57.8 130.1 169 166 154 
2275 Raphia 1485 1657 7129 7288 1572 7206 34.4 78.7 168 189 154 
2276 Raphia 6242 6483 9080 9311 6356 9195 95.0 91.8 139 201 154 
2277 Coco 5511 5699 10623 10811 5602 10717 44.3 100.8 110 213 154 
2278 Raphia 14166 14333 7123 7286 14248 7206 118.3 103.1 109 236 154 
2279 Raphia 9141 9405 8825 9072 9280 8942 107.8 58.0 080 248 154 
2280 Coco 8910 9101 10528 10733 8999 10627 113.1 50.1 051 004 155 
2281 Raphia 1353 1509 6634 6782 1430 6706 58.2 86.6 050 027 155 
2282 Coco 5564 5769 10340 10546 5664 10445 84.6 143.1 248 050 155 
2283 Raphia 6079 6228 6644 6784 6152 6712 59.1 106.7 247 073 155 
2284 Raphia 14070 14312 8586 8809 14190 8703 166.4 112.4 218 085 155 
2285 Coco 12372 12586 10281 10487 12477 10386 48.3 51.8 189 097 155 
2286 Raphia 276 548 8324 8576 416 8447 55.0 118.3 159 132 155 
2287 Coco 2110 2300 10134 10313 2205 10224 69.5 125.7 130 144 155 
2288 Raphia 5759 5914 6390 6544 5837 6467 84.2 81.6 129 167 155 
2289 Raphia 11762 11986 8344 8563 11874 8447 122.4 100.7 100 179 155 
2290 Coco 6163 6368 9845 10050 6264 9948 62.0 109.5 071 191 155 
2291 Raphia 10220 10368 6392 6539 10292 6465 144.4 71.8 070 214 155 
2292 Raphia 14377 14399 7894 8014 14391 7946 43.1 110.8 041 226 155 
2293 Coco 1968 2159 9602 9781 2066 9689 44.7 130.5 012 238 155 
2294 Raphia 4301 4453 5629 5787 4376 5709 97.3 89.5 011 005 156 
2295 Raphia 9551 9802 7587 7836 9673 7708 127.6 74.3 238 016 156 
2296 Coco 12848 13051 9555 9740 12950 9652 54.9 116.5 209 028 156 
2297 Raphia 9926 10087 5393 5555 10006 5474 144.5 102.2 208 051 156 
2298 Raphia 6892 7049 5139 5292 6972 5215 41.0 52.4 149 098 156 
2299 Raphia 2006 2242 7344 7570 2125 7454 60.2 77.5 120 110 156 
2300 Coco 6075 6265 9132 9322 6166 9229 87.9 101.5 091 122 156 
2301 Raphia 9370 9527 5141 5296 9450 5219 120.1 76.4 090 145 156 
2302 Raphia 8990 9210 7339 7565 9101 7460 92.4 110.9 061 157 156 
2303 Coco 6501 6680 8863 9041 6593 8958 55.6 119.7 032 169 156 
2304 Raphia 11842 12006 5144 5305 11923 5223 132.8 104.1 031 192 156 
2305 Raphia 12897 13154 7087 7334 13025 7211 106.4 87.2 002 204 156 
2306 Coco 10374 10583 8799 8996 10477 8900 121.8 126.8 229 215 156 
2307 Raphia 2082 2258 4884 5059 2170 4969 72.1 63.8 228 238 156 
2308 Raphia 509 770 6577 6823 644 6696 60.3 80.7 199 250 156 
2309 Coco 6769 6971 8422 8616 6865 8510 97.6 136.0 170 006 157 
2310 Raphia 3024 3178 4638 4793 3100 4715 77.3 67.1 169 029 157 
2311 Raphia 5514 5752 6589 6816 5640 6699 60.0 115.1 140 041 157 
2312 Coco 10742 10943 8414 8604 10842 8500 71.4 106.1 111 053 157 
2313 Raphia 5610 5776 4138 4302 5692 4218 90.2 63.3 110 076 157 
2314 Raphia 7774 8036 6567 6823 7898 6696 108.7 107.9 081 088 157 
2315 Raphia 7346 7513 4152 4308 7428 4228 122.6 62.1 051 123 157 
2316 Raphia 10617 10869 6082 6329 10740 6200 76.1 62.8 022 135 157 
2317 Coco 9813 10027 7353 7548 9919 7456 71.9 74.3 249 146 157 
2318 Raphia 6288 6444 3897 4049 6366 3972 81.1 42.1 248 169 157 
2319 Raphia 13092 13347 6087 6328 13218 6209 101.8 88.2 219 181 157 
2320 Coco 13983 14187 7431 7611 14077 7509 119.8 94.1 190 193 157 
2321 Raphia 2479 2644 3637 3806 2559 3718 65.5 76.4 189 216 157 
2322 Raphia 7079 7306 5838 6064 7190 5953 58.3 114.7 160 228 157 
2323 Coco 9884 10076 7073 7259 9980 7166 105.0 121.6 131 240 157 
2324 Raphia 7136 7294 3408 3558 7213 3482 45.8 43.0 130 007 158 
2325 Raphia 9213 9464 5596 5836 9341 5712 95.7 115.9 101 019 158 
2326 Coco 13866 14073 7115 7308 13965 7210 123.2 113.9 072 031 158 
2327 Raphia 8240 8399 2901 3063 8319 2980 125.2 77.5 071 054 158 
2328 Raphia 12460 12719 5596 5832 12591 5708 154.6 56.4 042 066 158 
2329 Coco 4349 4535 6572 6753 4441 6668 61.8 107.7 013 078 158 
2330 Raphia 2957 3102 2661 2804 3028 2732 66.5 55.5 012 101 158 
2331 Raphia 3545 3706 2151 2316 3622 2233 85.5 35.3 209 147 158 
2332 Raphia 12894 13143 5335 5589 13012 5455 151.2 103.2 180 159 158 
2333 Coco 5532 5722 6336 6528 5625 6430 95.2 98.2 151 171 158 
2334 Raphia 6462 6618 1902 2061 6540 1981 96.0 46.7 150 194 158 
2335 Raphia 80 348 5068 5329 216 5203 56.4 72.8 121 206 158 
2336 Coco 10473 10662 6411 6602 10569 6512 133.1 92.5 092 218 158 
2337 Raphia 779 1024 4811 5058 904 4941 59.3 75.6 062 253 158 
2338 Raphia 208 383 905 1083 293 995 35.2 45.5 032 032 159 
2339 Raphia 1269 1526 4829 5082 1399 4955 62.2 103.5 003 044 159 
2340 Coco 14271 14399 5878 6091 14352 5985 142.6 83.9 230 055 159 
2341 Raphia 6852 7011 645 814 6932 728 52.7 41.5 229 078 159 
2342 Raphia 1540 1786 4834 5059 1661 4948 49.8 77.8 200 090 159 
2343 Coco 2942 3167 5568 5775 3053 5670 68.3 113.8 171 102 159 
2344 Raphia 8357 8504 660 811 8429 736 35.4 39.1 170 125 159 
2345 Raphia 9266 9512 4826 5072 9390 4955 54.6 76.9 141 137 159 
2346 Coco 1187 1374 5306 5490 1277 5400 56.2 88.6 112 149 159 
2347 Raphia 8594 8763 643 813 8676 726 109.3 47.5 111 172 159 
2348 Raphia 4881 5139 4319 4592 5006 4449 69.7 105.8 082 184 159 
2349 Coco 12700 12912 5417 5602 12811 5502 130.2 100.8 053 196 159 
2350 Raphia 1437 1579 0 78 1503 26 50.9 18.1 052 219 159 
2351 Raphia 10618 10856 4341 4583 10733 4464 147.0 103.4 023 231 159 
2352 Coco 14364 14399 5117 5242 14385 5182 120.7 88.3 250 242 159 
2353 Raphia 12988 13035 14937 14986 13011 14955 29.9 154.4 249 009 160 
2354 Raphia 11277 11524 4101 4341 11398 4223 75.7 51.6 220 021 160 
2355 Coco 7753 7935 4868 5055 7838 4962 111.8 84.2 191 033 160 
2356 Raphia 8157 8199 14616 14664 8176 14641 81.2 146.0 190 056 160 
2357 Raphia 1006 1247 3840 4085 1122 3959 50.3 50.8 161 068 160 
2358 Coco 10766 10953 4818 5004 10853 4915 70.2 86.3 132 080 160 
2359 Raphia 10383 10423 14630 14677 10404 14650 91.5 92.5 131 103 160 
2360 Raphia 9892 10150 3582 3849 10027 3717 138.3 60.0 102 115 160 
2361 Coco 12425 12643 3889 4099 12535 3995 130.1 92.4 073 127 160 
2362 Raphia 10636 10681 14636 14681 10657 14652 130.1 169.4 072 150 160 
2363 Raphia 7349 7620 3327 3592 7478 3465 117.7 85.4 043 162 160 
2364 Coco 234 449 3583 3781 344 3682 53.1 44.0 014 174 160 
2365 Raphia 8327 8380 14368 14422 8354 14393 114.7 146.7 013 197 160 
2366 Raphia 10113 10372 2598 2854 10244 2718 113.4 79.2 240 208 160 
2367 Coco 1156 1373 3341 3540 1265 3438 46.8 82.7 211 220 160 
2368 Raphia 14037 14086 13426 13461 14063 13438 86.3 155.1 210 243 160 
2369 Raphia 2981 3252 2076 2332 3115 2206 74.3 54.1 181 255 160 
2370 Coco 11321 11523 3410 3607 11418 3504 42.8 77.0 152 011 161 
2371 Raphia 1459 1703 1082 1335 1583 1212 63.1 60.6 122 046 161 
2372 Coco 1672 1892 2840 3027 1775 2935 47.8 84.6 093 058 161 
2373 Raphia 2889 2934 12616 12658 2913 12635 53.8 90.7 092 081 161 
2374 Raphia 3132 3388 811 1079 3253 941 76.5 68.6 063 093 161 
2375 Coco 9033 9225 2856 3056 9126 2957 133.0 79.0 034 105 161 
2376 Raphia 3137 3188 12627 12663 3166 12639 58.9 141.3 033 128 161 
2377 Raphia 2805 3056 575 839 2935 709 60.3 55.8 004 140 161 
2378 Coco 11010 11215 2895 3114 11103 3004 98.0 64.1 231 151 161 
2379 Raphia 5961 5996 12119 12169 5980 12145 97.8 144.3 230 174 161 
2380 Raphia 3817 4076 578 833 3939 709 92.6 61.4 201 186 161 
2381 Coco 12241 12478 2842 3046 12364 2940 84.2 80.5 172 198 161 
2382 Raphia 6138 6184 11876 11908 6157 11892 108.3 114.7 171 221 161 
2383 Raphia 9223 9488 307 581 9351 448 95.3 57.0 142 233 161 
2384 Coco 0 91 2547 2765 32 2663 24.6 68.5 113 245 161 
2385 Raphia 11311 11358 11869 11908 11334 11890 136.7 22.0 112 012 162 
2386 Raphia 10492 10731 333 575 10607 459 145.0 55.4 083 024 162 
2387 Coco 3095 3305 2625 2820 3198 2733 82.1 42.6 054 036 162 
2388 Raphia 11736 11785 11622 11664 11762 11644 131.6 147.5 053 059 162 
2389 Raphia 6414 6654 77 325 6537 196 68.2 51.6 024 071 162 
2390 Coco 8494 8693 2026 2274 8585 2139 94.8 61.1 251 082 162 
2391 Raphia 12409 12461 11376 11427 12433 11397 123.7 134.4 250 105 162 
2392 Raphia 10423 10593 0 88 10488 25 98.0 19.2 221 117 162 
2393 Coco 2149 2354 1771 2025 2248 1894 77.9 60.4 192 129 162 
2394 Raphia 6910 6960 11139 11181 6939 11156 79.5 95.6 191 152 162 
2395 Raphia 2739 2890 15828 15899 2816 15878 64.3 122.4 162 164 162 
2396 Coco 2946 3136 1909 2104 3035 2009 72.2 75.9 133 176 162 
2397 Raphia 11595 11644 11127 11174 11619 11148 123.8 90.2 132 199 162 
2398 Raphia 11399 11574 15654 15829 11487 15735 137.7 138.0 103 211 162 
2399 Coco 6617 6792 1368 1565 6694 1473 118.5 55.8 074 223 162 
2400 Raphia 14090 14142 11142 11178 14114 11162 156.0 141.7 073 246 162 
2401 Raphia 12682 12859 15690 15863 12772 15768 161.4 104.7 044 002 163 
2402 Coco 9326 9518 1296 1532 9421 1403 99.8 69.9 015 014 163 
2403 Raphia 1263 1309 10396 10431 1285 10415 15.4 97.6 014 037 163 
2404 Raphia 9739 9909 15106 15283 9823 15196 135.1 93.4 241 048 163 
2405 Coco 7722 7914 1137 1345 7811 1244 128.8 53.5 212 060 163 
2406 Raphia 7369 7421 10157 10196 7396 10171 99.0 89.7 211 083 163 
2407 Raphia 10675 10833 14862 15024 10751 14940 119.9 61.0 182 095 163 
2408 Coco 5157 5359 876 1103 5261 990 64.5 59.2 153 107 163 
2409 Raphia 4585 4637 9898 9948 4609 9918 63.6 73.6 152 130 163 
2410 Raphia 7354 7502 14588 14751 7429 14668 114.1 42.2 123 142 163 
2411 Coco 13853 14073 646 848 13970 744 157.0 50.6 094 154 163 
2412 Raphia 6980 7026 9650 9703 7005 9680 83.7 73.5 093 177 163 
2413 Raphia 1554 1724 14323 14491 1642 14408 61.5 122.4 064 189 163 
2414 Coco 4682 4886 135 357 4777 248 93.1 50.8 035 201 163 
2415 Raphia 13400 13446 9652 9700 13423 9673 81.9 82.4 034 224 163 
2416 Raphia 7032 7191 14338 14495 7111 14419 115.7 116.4 005 236 163 
2417 Coco 107 319 0 113 219 41 50.8 27.5 232 247 163 
2418 Raphia 7407 7453 9403 9449 7432 9427 22.7 129.1 231 014 164 
2419 Raphia 9778 9931 14339 14509 9853 14423 92.2 169.7 202 026 164 
2420 Coco 9082 9270 15635 15832 9178 15733 98.7 87.1 173 038 164 
2421 Raphia 10859 10907 9404 9443 10877 9425 138.9 123.8 172 061 164 
2422 Raphia 10020 10169 14336 14501 10096 14418 101.5 171.9 143 073 164 
2423 Coco 5053 5262 15362 15639 5158 15519 60.3 140.5 114 085 164 
2424 Raphia 14092 14129 9412 9460 14111 9430 106.5 117.2 113 108 164 
2425 Raphia 12787 12955 14387 14551 12873 14464 96.2 48.1 084 120 164 
2426 Coco 8467 8668 14879 15115 8571 15001 84.0 173.5 055 132 164 
2427 Raphia 6036 6081 8912 8955 6058 8936 108.5 72.0 054 155 164 
2428 Raphia 10226 10276 8919 8963 10247 8939 92.6 116.9 251 201 164 
2429 Raphia 11355 11522 13823 14001 11440 13908 115.3 111.5 222 213 164 
2430 Coco 9875 10076 14587 14803 9983 14689 84.6 158.2 193 225 164 
2431 Coco 11640 11860 14640 14867 11756 14750 133.6 170.7 134 016 165 
2432 Raphia 1932 1981 8424 8473 1956 8447 37.6 96.2 133 039 165 
2433 Raphia 13497 13670 13367 13522 13578 13446 131.6 146.9 104 051 165 
2434 Coco 4249 4447 14357 14619 4353 14510 56.7 162.2 075 063 165 
2435 Raphia 3667 3713 8424 8473 3690 8448 29.2 25.3 074 086 165 
2436 Coco 9248 9432 14378 14620 9334 14512 76.1 89.6 016 110 165 
2437 Raphia 13144 13316 13096 13274 13234 13183 146.7 153.6 242 144 165 
2438 Coco 11309 11544 14339 14570 11429 14445 117.0 174.5 213 156 165 
2439 Raphia 12977 13030 8172 8224 13001 8200 110.1 111.2 212 179 165 
2440 Raphia 397 567 12827 12990 482 12912 44.0 160.9 183 191 165 
2441 Coco 3151 3348 14070 14263 3247 14161 66.0 103.0 154 203 165 
2442 Raphia 2029 2084 7925 7975 2057 7950 41.0 63.4 153 226 165 
2443 Raphia 4138 4289 12826 12981 4212 12901 82.1 88.6 124 238 165 
2444 Coco 4746 4953 14045 14269 4850 14160 84.9 120.7 095 250 165 
2445 Raphia 8891 8936 7677 7722 8911 7700 109.7 96.1 094 017 166 
2446 Raphia 6119 6273 12832 12984 6194 12904 67.5 88.4 065 029 166 
2447 Raphia 4794 4841 7185 7219 4815 7205 89.7 103.4 035 064 166 
2448 Raphia 8527 8687 12585 12748 8604 12664 127.6 98.9 006 076 166 
2449 Coco 1301 1548 13836 14032 1405 13933 64.4 130.0 233 087 166 
2450 Raphia 197 363 12084 12252 272 12169 37.9 59.2 203 122 166 
2451 Coco 296 528 13613 13873 420 13754 51.0 134.4 174 134 166 
2452 Raphia 4407 4577 12087 12241 4492 12169 87.9 117.6 144 169 166 
2453 Coco 6012 6195 13612 13816 6103 13712 80.9 88.2 115 181 166 
2454 Raphia 1780 1831 6190 6241 1810 6217 47.9 59.0 114 204 166 
2455 Raphia 14115 14268 12111 12262 14193 12183 108.5 151.2 085 216 166 
2456 Coco 3126 3340 13116 13358 3234 13247 76.8 141.0 056 228 166 
2457 Raphia 2035 2081 6190 6236 2059 6217 52.8 30.4 055 251 166 
2458 Raphia 6253 6421 11578 11755 6335 11666 53.9 154.3 026 007 167 
2459 Coco 11684 11918 13109 13316 11814 13208 104.2 129.7 253 018 167 
2460 Raphia 2770 2821 6190 6243 2799 6221 49.3 111.6 252 041 167 
2461 Raphia 12191 12367 11579 11748 12276 11664 100.6 66.4 223 053 167 
2462 Coco 13606 13799 12904 13133 13707 13025 90.3 108.2 194 065 167 
2463 Raphia 393 445 5698 5744 419 5721 25.3 104.7 193 088 167 
2464 Raphia 5197 5350 11334 11496 5269 11419 75.2 105.3 164 100 167 
2465 Coco 10886 11069 12314 12499 10974 12396 145.4 146.1 135 112 167 
2466 Raphia 1637 1679 5695 5748 1663 5726 40.9 31.7 134 135 167 
2467 Raphia 11634 11799 11331 11504 11718 11416 53.3 130.4 105 147 167 
2468 Coco 6936 7137 12067 12287 7030 12175 66.1 147.7 076 159 167 
2469 Raphia 6345 6394 5707 5745 6373 5725 82.8 73.2 075 182 167 
2470 Raphia 0 67 11095 11255 19 11173 16.1 110.5 046 194 167 
2471 Coco 9918 10101 12069 12260 10005 12163 144.8 56.7 017 206 167 
2472 Raphia 11219 11265 5458 5506 11238 5481 82.5 98.2 016 229 167 
2473 Raphia 1106 1272 10105 10264 1191 10182 57.5 125.0 243 240 167 
2474 Raphia 11632 11683 5225 5260 11659 5240 117.8 91.7 213 019 168 
2475 Raphia 3517 3693 9849 10013 3606 9935 52.2 137.9 184 031 168 
2476 Coco 0 223 11642 11856 113 11749 49.0 67.0 155 043 168 
2477 Raphia 3336 3384 4703 4747 3360 4728 30.4 74.2 154 066 168 
2478 Coco 1907 2152 11591 11785 2016 11695 62.5 136.6 096 090 168 
2479 Raphia 9943 9994 4473 4514 9962 4491 118.8 87.3 095 113 168 
2480 Raphia 4874 5037 9350 9516 4958 9432 93.1 107.2 066 125 168 
2481 Coco 2697 2886 11388 11572 2794 11482 78.6 112.6 037 137 168 
2482 Raphia 7653 7698 4220 4270 7674 4245 28.5 69.4 036 160 168 
2483 Raphia 13047 13211 9364 9522 13129 9440 110.2 126.1 007 172 168 
2484 Coco 3722 3908 11363 11559 3824 11463 70.7 54.7 234 183 168 
2485 Raphia 4118 4164 3963 4011 4143 3989 68.5 58.6 233 206 168 
2486 Raphia 1316 1468 9121 9275 1396 9197 34.6 136.7 204 218 168 
2487 Coco 9853 10045 11315 11515 9948 11415 110.7 80.4 175 230 168 
2488 Raphia 6101 6148 3965 4014 6123 3986 63.8 73.7 174 253 168 
2489 Raphia 2310 2484 9102 9275 2400 9188 73.8 39.1 145 009 169 
2490 Coco 14170 14399 11291 11500 14299 11386 168.1 152.6 116 021 169 
2491 Raphia 571 624 3720 3766 596 3739 23.2 66.8 115 044 169 
2492 Raphia 7525 7694 9104 9265 7608 9190 52.7 121.8 086 056 169 
2493 Coco 10857 11043 11141 11338 10947 11239 112.2 101.2 057 068 169 
2494 Raphia 1741 1794 3463 3504 1768 3487 28.4 67.9 056 091 169 
2495 Raphia 734 913 8857 9022 825 8936 42.1 110.1 027 103 169 
2496 Coco 324 541 10830 11036 428 10937 51.3 100.3 254 114 169 
2497 Raphia 4218 4270 3467 3515 4250 3494 20.9 82.6 253 137 169 
2498 Raphia 6634 6802 8618 8783 6719 8694 50.4 130.1 224 149 169 
2499 Coco 5525 5707 10897 11097 5622 10998 93.7 84.5 195 161 169 
2500 Raphia 4331 4376 2978 3022 4353 3000 86.6 74.6 194 184 169 
2501 Raphia 6431 6593 7862 8033 6515 7944 81.8 122.4 165 196 169 
2502 Coco 8671 8852 10650 10836 8759 10745 126.4 68.1 136 208 169 
2503 Raphia 5566 5617 2969 3023 5589 2993 95.2 34.1 135 231 169 
2504 Raphia 10154 10301 7873 8023 10228 7948 115.2 122.4 106 243 169 
2505 Coco 589 812 10285 10489 706 10390 58.7 113.3 077 255 169 
2506 Raphia 11743 11786 2988 3040 11764 3011 88.5 72.3 076 022 170 
2507 Raphia 1390 1550 7624 7774 1469 7703 60.2 125.0 047 034 170 
2508 Coco 5348 5550 10116 10321 5454 10217 108.7 138.7 018 046 170 
2509 Raphia 13974 14022 2985 3033 13999 3008 149.3 74.6 017 069 170 
2510 Raphia 2810 2969 7374 7540 2884 7456 41.9 62.3 244 080 170 
2511 Coco 6342 6513 10052 10240 6438 10143 92.6 94.7 215 092 170 
2512 Raphia 7975 8025 2725 2777 7997 2749 60.2 28.2 214 115 170 
2513 Raphia 11490 11646 7378 7528 11566 7455 44.3 57.3 185 127 170 
2514 Coco 7564 7774 10157 10371 7671 10259 77.4 120.0 156 139 170 
2515 Raphia 8214 8264 2729 2777 8237 2752 33.4 68.4 155 162 170 
2516 Coco 1349 1585 9612 9810 1459 9710 57.2 131.2 097 186 170 
2517 Raphia 8465 8506 2729 2779 8487 2758 117.1 27.2 096 209 170 
2518 Raphia 1980 2155 7122 7289 2069 7201 52.2 117.5 067 221 170 
2519 Coco 10249 10448 9168 9348 10350 9246 71.0 119.4 038 233 170 
2520 Raphia 8326 8373 2230 2275 8344 2255 33.4 32.2 037 000 171 
2521 Raphia 13166 13327 7124 7274 13241 7202 62.5 89.7 008 012 171 
2522 Coco 2341 2541 8568 8755 2445 8655 59.6 41.4 235 023 171 
2523 Raphia 4470 4517 1738 1777 4489 1757 82.8 59.0 234 046 171 
2524 Coco 14380 14399 8684 8705 14390 8693 116.2 98.7 176 070 171 
2525 Raphia 13622 13666 1744 1790 13642 1766 157.7 50.1 175 093 171 
2526 Raphia 10041 10198 6641 6785 10122 6715 53.9 60.1 146 105 171 
2527 Coco 13554 13755 8307 8483 13657 8388 143.0 99.1 117 117 171 
2528 Raphia 9841 9883 1488 1539 9865 1518 120.5 47.8 116 140 171 
2529 Raphia 13614 13777 6135 6297 13695 6213 140.8 104.9 087 152 171 
2530 Coco 13985 14253 8072 8278 14136 8174 110.5 131.5 058 164 171 
2531 Raphia 5000 5049 985 1036 5025 1007 65.5 26.8 057 187 171 
2532 Raphia 1623 1806 5870 6047 1719 5960 60.0 97.8 028 199 171 
2533 Coco 1617 1812 7638 7820 1717 7736 70.9 64.5 255 210 171 
2534 Raphia 12674 12714 1002 1047 12691 1029 135.7 30.1 254 233 171 
2535 Raphia 12167 12334 5381 5554 12247 5468 124.8 78.1 225 245 171 
2536 Coco 4615 4804 7685 7858 4709 7762 100.2 106.8 196 001 172 
2537 Raphia 1709 1760 756 796 1735 775 33.5 32.8 195 024 172 
2538 Raphia 6143 6301 5140 5291 6219 5210 100.2 95.9 166 036 172 
2539 Coco 14074 14291 7527 7716 14174 7628 127.1 76.1 137 048 172 
2540 Raphia 5684 5718 732 782 5697 756 89.5 30.1 136 071 172 
2541 Raphia 7636 7797 5147 5299 7718 5225 87.9 46.8 107 083 172 
2542 Coco 0 165 7141 7331 68 7243 38.9 110.5 078 095 172 
2543 Raphia 10623 10663 746 791 10642 773 118.4 32.1 077 118 172 
2544 Raphia 12195 12364 4647 4816 12274 4730 154.6 93.3 048 130 172 
2545 Coco 5468 5675 7140 7330 5572 7244 106.9 120.5 019 142 172 
2546 Raphia 11364 11413 751 796 11391 775 100.6 37.7 018 165 172 
2547 Raphia 13929 14110 4654 4816 14019 4730 142.0 71.4 245 176 172 
